Date,Close,High,Low,Open,Volume
2013-03-14,-1.2700954074688813,-1.2950923065855453,-1.3015734124610092,-1.319935008536225,-0.35356891749887165
2013-03-15,-1.2884522968496936,-1.2822362615429734,-1.2660950077055184,-1.2848535188664523,-0.33014700509223915
2013-03-18,-1.307432927318243,-1.3306444005565503,-1.2899484335002072,-1.3349169084813908,-0.7637546751790774
2013-03-19,-1.353310467016215,-1.323801069338945,-1.336539920728195,-1.313008339327475,-0.13123650303528686
2013-03-20,-1.380120005296377,-1.3847650533790687,-1.3585216916910723,-1.3743703905092524,-0.09964776606746768
2013-03-21,-1.3988026335422183,-1.378290245491986,-1.3766205534676206,-1.3924842868160743,-0.15014143152700707
2013-03-22,-1.4026953625747332,-1.412932448896297,-1.3851682968658106,-1.4167552711461397,-0.23913782688074386
2013-03-25,-1.411921580349284,-1.3988025689977108,-1.389092955464426,-1.391750331422229,-0.3432605378268911
2013-03-26,-1.4078321534227152,-1.4319917306709296,-1.3956545452676588,-1.441197953302942,-0.5340120220205727
2013-03-28,-1.3863171383482376,-1.412144233972859,-1.3994864055255045,-1.4231318979871315,0.02310555240765982
2013-04-01,-1.3749004253070918,-1.3974688870208178,-1.3618855021406662,-1.396970779559582,-0.8176410774086915
2013-04-02,-1.3521976078238755,-1.37992704944525,-1.3559749864191033,-1.3946872339085312,-0.7247421532859731
2013-04-03,-1.3913732104328111,-1.3849470725556259,-1.3754845416284855,-1.374552608876268,-0.4167459858609024
2013-04-04,-1.443293090203382,-1.4377356582269363,-1.4204364535801415,-1.4268955662190856,-0.4656006141733351
2013-04-05,-1.454788288188688,-1.4735334873877757,-1.4370816381091636,-1.4656270798892426,-0.44210445359704165
2013-04-08,-1.4603109621251382,-1.477880482817837,-1.4358147244317312,-1.4750991449025133,-0.8266945351097822
2013-04-09,-1.486103124412291,-1.4597554877088659,-1.4629186269751422,-1.4652778872585943,-0.4365072228910665
2013-04-10,-1.4518700792268293,-1.4778537337282498,-1.4682545333635675,-1.482790275558717,-0.5158639853763486
2013-04-11,-1.4330384325468086,-1.4557010197705977,-1.4326894960801377,-1.4476538061178308,-0.3699651293079216
2013-04-12,-1.4680495661658337,-1.491176022745489,-1.4586241335768881,-1.4912055679767846,-0.5270632060780507
2013-04-15,-1.446683615981855,-1.4652054357765576,-1.4556922248816146,-1.497824718858767,-0.399644408593542
2013-04-16,-1.3829683835961466,-1.408836100113065,-1.4256968901605092,-1.4686644917358584,-0.40118817954382824
2013-04-17,-1.3830991156235601,-1.391619002439664,-1.3655163658895961,-1.391042658662492,-0.312901506843817
2013-04-18,-1.3341387849516166,-1.359336881326351,-1.358757935451572,-1.4046739610193728,-0.3469310449760525
2013-04-22,-1.3078663439420846,-1.3333810753937987,-1.3025786739746257,-1.3487852906195574,-0.4615136525821675
2013-04-23,-1.306591915772032,-1.3336627025884715,-1.3016765909658128,-1.3213940238914823,-0.4854317747881882
2013-04-25,-1.2663975637341387,-1.2928447183678466,-1.270019225398663,-1.314744865192169,-0.03130445728149261
2013-04-26,-1.2890348527837923,-1.3017183813795854,-1.266349664011782,-1.2925265781685211,-0.4120555435561986
2013-04-29,-1.272538179995744,-1.2958502680703639,-1.2621252791204618,-1.303780504886418,-0.6023070269874863
2013-04-30,-1.2594163374080627,-1.2738717894790335,-1.2626339364826646,-1.2759136529616242,-0.3229285622783912
2013-05-02,-1.2249284227512247,-1.2453375832265112,-1.2407636187250783,-1.286624437113367,-0.2586472260639606
2013-05-03,-1.2525017966507144,-1.254868751186584,-1.2310837258128506,-1.2453573180682393,-0.37749935056475836
2013-05-06,-1.2389946507802845,-1.2667564208293016,-1.231939399688565,-1.2697170642495532,-0.6860626660745436
2013-05-07,-1.2030918319196282,-1.2299483172478813,-1.2046242029833003,-1.2503783249902736,-0.4509579331502531
2013-05-08,-1.190443707334294,-1.2136543157747928,-1.1837431878784912,-1.2102955989404103,-0.5712298628180552
2013-05-09,-1.1998448056944206,-1.2130887530679029,-1.1760738508848532,-1.203297730977806,-0.6880649414268166
2013-05-10,-1.1779954620852995,-1.2029794958688242,-1.1735300550868113,-1.219140069358438,-0.6741247990782466
2013-05-13,-1.2343149493364851,-1.2031507819475975,-1.209642611199324,-1.193542936904227,-0.7093113980842684
2013-05-14,-1.2268878175763076,-1.2419853276858135,-1.2110672860848422,-1.2472547570300156,-0.5986050847056589
2013-05-15,-1.1527219328776104,-1.177708469714289,-1.1867669032100598,-1.2327294033430798,-0.3179036327368575
2013-05-16,-1.1415391047489467,-1.1630733200851608,-1.1329989270989718,-1.1788360251954797,-0.284745383904347
2013-05-17,-1.1331614664732543,-1.1569640019990033,-1.1242929338984735,-1.1570918376088783,-0.36621724307775533
2013-05-20,-1.147813729276723,-1.1427657066386803,-1.1243415479619805,-1.1449752250988037,-0.5712298628180552
2013-05-21,-1.1685656435426466,-1.1664833408015618,-1.1456410099485888,-1.1670930238462562,-0.4988535817622765
2013-05-22,-1.1781174895523414,-1.1823271320017859,-1.159319491293298,-1.1794220382999647,-0.4721714370796096
2013-05-23,-1.2409881652012442,-1.2146868155065023,-1.218250556407426,-1.2170872434389461,-0.035176865755377415
2013-05-24,-1.2327735145935628,-1.2474006603849659,-1.2277383583088826,-1.2367833909741903,-0.2640904582533072
2013-05-27,-1.1836628631714652,-1.2056261951371474,-1.208318617436414,-1.2474047601560907,-0.6381098211046135
2013-05-28,-1.169952696415947,-1.192049694454721,-1.1686954180256928,-1.1993625203739886,-0.424608018324859
2013-05-29,-1.1733378518106201,-1.1933191614952474,-1.1616055447382136,-1.182646447598627,-0.5903208949762573
2013-05-30,-1.163728497578636,-1.1890735067403526,-1.1604500576208001,-1.2063511794712407,-0.06210345123065152
2013-05-31,-1.231580349633113,-1.2025140109095993,-1.208318617436414,-1.1932976355940914,-0.17439506947800712
2013-06-03,-1.2548550757948789,-1.2495395101200166,-1.2380379822334953,-1.2434359917719928,-0.6672202879575715
2013-06-04,-1.2648138991456916,-1.2642050129813307,-1.2411172293045765,-1.2716300199074613,-0.6438707346278142
2013-06-05,-1.262603529598726,-1.2874978910394026,-1.2545563358622849,-1.288193889995823,-0.6860626660745436
2013-06-06,-1.2638342263439706,-1.2767577945616575,-1.2617691712069572,-1.2949363961088827,-0.6467625218876718
2013-06-07,-1.2842002506654064,-1.268658751476775,-1.2608540148056286,-1.2923745433290121,-0.6078833573208462
2013-06-10,-1.2857181586522188,-1.2892876407549831,-1.2679290679762858,-1.2883964041896179,-0.7920191027444372
2013-06-11,-1.3312082799134883,-1.321532062014885,-1.307454487389624,-1.3185024314775453,-0.13973408471215423
2013-06-12,-1.345941958113624,-1.3600855845021251,-1.3290922874656226,-1.358153199752448,-0.4190987130686107
2013-06-13,-1.3776655600668768,-1.3928193143339533,-1.3581013215085287,-1.390675707302921,-0.40660846861758454
2013-06-14,-1.3211528629236118,-1.34643372088045,-1.328676295111774,-1.3699953934070606,-0.5524638660964697
2013-06-17,-1.2998974471841103,-1.3282424767293497,-1.3126747068134348,-1.3330401258722353,-0.716485543306319
2013-06-18,-1.3184907076314412,-1.3239031939774972,-1.2951124876455797,-1.3220086380367313,-0.6153626211545755
2013-06-19,-1.3140678013298819,-1.3418113770043727,-1.3087200284782712,-1.3405802480224047,-0.6342858718111749
2013-06-20,-1.4003013283474468,-1.3797191959803705,-1.3778365109099868,-1.3672905424126154,-0.037951224829742516
2013-06-21,-1.3941275646855873,-1.4157192937707723,-1.3931024423586256,-1.4272934079510857,-0.13063203234378787
2013-06-24,-1.4350333227158552,-1.4400948445593007,-1.4201146282220098,-1.4282750289573174,-0.065515999709774
2013-06-25,-1.4250191341280056,-1.4262057141057138,-1.4179703609779533,-1.444824187701005,-0.04799713791690956
2013-06-26,-1.4358581642549832,-1.4426150213545403,-1.413097831432321,-1.43363934413206,-0.27436954062634017
2013-06-27,-1.386421687933203,-1.4087835666604476,-1.385618638889813,-1.423025845688115,0.16726429343743887
2013-06-28,-1.3038917831429842,-1.3292386978888067,-1.3234280409129837,-1.3697092732397647,0.047537515680917866
2013-07-01,-1.2751846277816805,-1.3030857286391073,-1.285921091630522,-1.3260059592312925,-0.3850854250943577
2013-07-02,-1.2960860164325327,-1.3058988053163267,-1.2705292298408033,-1.2997618627319796,-0.3782556128780121
2013-07-03,-1.3404212365863792,-1.3486960856219712,-1.317774522476445,-1.3373867651817495,-0.271619065641264
2013-07-04,-1.3065662834628808,-1.3316671448655382,-1.3045126274837957,-1.3462543279232715,-0.33232178832651116
2013-07-05,-1.2908341989518088,-1.3050620549695842,-1.2673938825536042,-1.297500444376641,-0.5595751957844188
2013-07-08,-1.3195400372644657,-1.339015659384174,-1.3099343728378137,-1.3264932898749888,-0.5244686526360881
2013-07-09,-1.2953496036325503,-1.323112441772534,-1.2795706095440365,-1.3257495540108748,-0.6840640213232718
2013-07-10,-1.3169047958365885,-1.3157775084492676,-1.2958581157634532,-1.3077027586620602,-0.6153626211545755
2013-07-11,-1.2569593479816612,-1.2806267508818343,-1.2524009788526018,-1.295190174101632,-0.5903208949762573
2013-07-12,-1.2201472521205778,-1.2455612976276378,-1.220532002005036,-1.2418650032635008,-0.5236051568783945
2013-07-15,-1.2093744574088274,-1.2360350230545982,-1.2056221898679882,-1.2465055857085419,-0.6266775428744024
2013-07-16,-1.2468767304865243,-1.2719911113425268,-1.2407636187250783,-1.2768217104800732,-0.33741303192007427
2013-07-17,-1.2378738857057117,-1.2601075313231977,-1.2327955648425084,-1.2559840275127159,-0.07696807444861134
2013-07-18,-1.20580035694719,-1.2296516683858434,-1.2088181871465618,-1.2497533504626788,-0.19726683073350612
2013-07-19,-1.2101636104015934,-1.2218764035138752,-1.1860727244202052,-1.2137263948991055,-0.2525555492113407
2013-07-22,-1.20888122266539,-1.22320796779439,-1.1940163878506485,-1.237256402247448,-0.6371525893654909
2013-07-23,-1.1862803759906224,-1.2088396519406301,-1.1657885311206078,-1.2102216413979128,-0.5340120220205727
2013-07-24,-1.2293200852879764,-1.231555415093919,-1.214794376893467,-1.226100540067053,-0.33232178832651116
2013-07-25,-1.270825594378189,-1.2596830493491327,-1.2481203880685214,-1.256911013769481,0.1584666019992496
2013-07-26,-1.2815709447777317,-1.2828148065951208,-1.2617691712069572,-1.2732167195319164,-0.1794368268254992
2013-07-29,-1.3092688458089703,-1.3123962839107197,-1.2840761966518344,-1.3076771242086855,-0.18640711453245654
2013-07-30,-1.3486030593639913,-1.324974716538719,-1.3244145715857567,-1.3250062533028237,-0.1360842393960656
2013-07-31,-1.3553563020655666,-1.3812267783306333,-1.361964336774972,-1.3755170749502623,0.1510031640670135
2013-08-01,-1.3626962079830212,-1.3520414238636018,-1.3613858365613287,-1.3554848230092715,0.05980761208943574
2013-08-02,-1.388752384721373,-1.3761610263124717,-1.3760657809772252,-1.3694231804318309,0.0884130780831363
2013-08-05,-1.3848254703284815,-1.3974428474561347,-1.3694680286512022,-1.404832068070495,-0.04463831679577645
2013-08-06,-1.4606867737684623,-1.4269184928720242,-1.4440471495602016,-1.4140604424286176,0.05675286940913017
2013-08-07,-1.4731386911804583,-1.4820457684081114,-1.4630001756714401,-1.4757461625439425,0.1945942623841622
2013-08-08,-1.4481531312927185,-1.4733724439476328,-1.4504056882887821,-1.496983068187484,-0.002418072014296169
2013-08-12,-1.4232695617794757,-1.437921188414854,-1.4250253866775908,-1.444957592771609,-0.05305463876271588
2013-08-13,-1.3775613177540844,-1.4059509456588615,-1.4133386957705416,-1.4484016060053986,0.09088727054360245
2013-08-14,-1.355200981676489,-1.3799531907691953,-1.3543744407720033,-1.38750705906504,0.09434183614198993
2013-08-16,-1.479208735086413,-1.3997441393308916,-1.4579995459697237,-1.3927201021211952,0.20845362997977776
2013-08-19,-1.529922890041289,-1.5154699116365333,-1.5324574259471935,-1.5037781848250094,0.0744540205178518
2013-08-20,-1.5372387492241482,-1.5603206598237622,-1.56284719127158,-1.5832472148373955,0.2647474009118091
2013-08-21,-1.592212939062382,-1.513050543626503,-1.584243329687372,-1.5054655520055604,0.23869023360729477
2013-08-22,-1.5333859978771789,-1.5596856070253267,-1.5924133518072876,-1.6229948924197577,0.3593534691076201
2013-08-23,-1.498770948461091,-1.5268312933704704,-1.522923142569382,-1.5414571678552147,0.22345649468893164
2013-08-26,-1.4961896186120105,-1.499711787050055,-1.4806786041406272,-1.5027714809080408,0.1810139803973691
2013-08-27,-1.6006962350256464,-1.5550252233330912,-1.5809591328495793,-1.542697454406843,0.439654584971322
2013-08-28,-1.602075093322953,-1.6161016534318957,-1.6702291508298133,-1.6510754253352016,0.5427438954965725
2013-08-29,-1.5330562089397468,-1.5541986659932165,-1.5647322996482784,-1.6039693939111328,0.5111299650547377
2013-08-30,-1.4987438710852543,-1.5189255617591728,-1.5327078454086673,-1.5532190954271659,0.5440553201347058
2013-09-02,-1.4561278264880406,-1.480190985608565,-1.4673555081988277,-1.513208052384267,0.04650881539316147
2013-09-03,-1.5704686304924436,-1.4715764153065225,-1.5530753260716266,-1.4620827396483607,0.21818465229992234
2013-09-04,-1.5116566458043736,-1.5369756313697052,-1.5557959490388378,-1.5803426329366244,0.15893139318400284
2013-09-05,-1.4335967630774895,-1.4476617540551175,-1.4273896967400554,-1.473347792740991,0.3215177134860414
2013-09-06,-1.387442837208037,-1.414430681079638,-1.420168307013869,-1.4392265393047328,0.2300110369666641
2013-09-10,-1.276243915719057,-1.3028324415384538,-1.3293003053848018,-1.375438918458979,0.32271995204731796
2013-09-11,-1.267981826188729,-1.2929709370635083,-1.280542748908454,-1.2988723760079575,0.2810897792884514
2013-09-12,-1.299566731230915,-1.2891111042864958,-1.2892042799503278,-1.2766451016289606,0.31387293259965543
2013-09-13,-1.2996176273134732,-1.3132604054799353,-1.2855623839833157,-1.3291359236661162,-0.0810045769707359
2013-09-16,-1.3047322802828305,-1.276406207848223,-1.298276849848303,-1.2770739565402272,0.07345014769953273
2013-09-17,-1.299820972059175,-1.3267613578215762,-1.294803893792178,-1.331087262520594,-0.28962107333819326
2013-09-18,-1.2748820081784233,-1.2967347992934843,-1.276707000033368,-1.3062504030179325,-0.3200543695720562
2013-09-19,-1.1678603647988142,-1.1848096170991345,-1.1762222475967306,-1.2201794584845336,0.3697648851593026
2013-09-20,-1.218612897507903,-1.1904391408650148,-1.2297248859499865,-1.1904292949243092,0.4841318923955667
2013-09-23,-1.279777437745595,-1.2603072366723125,-1.2608031258454975,-1.2692642007559667,-0.09554253868403752
2013-09-24,-1.2784139119413227,-1.2858857933277466,-1.2693818423601548,-1.3153069642895387,-0.09964776606746768
2013-09-25,-1.2878191594833563,-1.299946631799142,-1.2916173753887306,-1.2916139899060317,-0.02799604375719792
2013-09-26,-1.2835680175206265,-1.2963556824537883,-1.2645165736276192,-1.306225029761486,0.07896016829037479
2013-09-27,-1.3084781140355992,-1.3006296988717498,-1.2874084484941133,-1.2895867921303343,-0.25390634874109075
2013-09-30,-1.3588296025598128,-1.3511660273245552,-1.339565780020184,-1.3430034118383396,-0.30508660136427923
2013-10-01,-1.3357082801098157,-1.3634176950478072,-1.3487405473081722,-1.3662766947690579,-0.28058331875150977
2013-10-03,-1.2697178457536324,-1.2963808566919486,-1.2959352256932923,-1.3337083514823556,-0.030200549048686444
2013-10-04,-1.270926408671384,-1.2798223202119257,-1.2538969840201484,-1.2968149623743734,-0.07696807444861134
2013-10-07,-1.27150554231633,-1.2992128297839216,-1.2840504282509528,-1.2979578504046028,-0.30014217401004095
2013-10-08,-1.260319579852033,-1.2641549592500463,-1.239728673137494,-1.2546066782205214,-0.2854405919238139
2013-10-09,-1.2209146054010458,-1.2473011145812145,-1.2579066162453398,-1.2958247132747036,-0.07409388174227878
2013-10-10,-1.2142370016091413,-1.2381410691093928,-1.2061963784404568,-1.241590877125886,-0.2778173140921734
2013-10-11,-1.1772877061592795,-1.2018527449714778,-1.1731351857321397,-1.1902821212321923,-0.14034356898442907
2013-10-14,-1.1692468511608178,-1.1937829791311108,-1.1551702334783183,-1.196095359372937,-0.4050570928817903
2013-10-15,-1.18077902849019,-1.1780972771578755,-1.1681286380159037,-1.1694283391692921,0.06740763492440173
2013-10-17,-1.201959762690993,-1.200310518734063,-1.1799804698049383,-1.1933958495247812,0.1278268707909244
2013-10-18,-1.1321758512734816,-1.1562404261130956,-1.1610645972032496,-1.206967152332767,0.21818465229992234
2013-10-21,-1.1246872603955709,-1.1478116155537232,-1.1159754701465512,-1.1430449568746075,-0.04575678698644229
2013-10-22,-1.1257184034012158,-1.1472586000717149,-1.107029136769262,-1.147728105174319,-0.2620460948635649
2013-10-23,-1.1374675903626068,-1.148292622555353,-1.1386787731662245,-1.1394050598604395,-0.09554253868403752
2013-10-24,-1.1442161736825056,-1.1317424182808256,-1.1258473159274847,-1.1620155948761566,-0.35430893248358536
2013-10-25,-1.153617460624787,-1.1691464165618277,-1.13411932841838,-1.1662907764498602,-0.38737146589648375
2013-10-28,-1.174897593874454,-1.1720542968023187,-1.1496792133554943,-1.165755985218982,-0.3737258026192469
2013-10-29,-1.1170502846559047,-1.1434381904806437,-1.1569862776079387,-1.188959318851591,-0.0440795070102609
2013-10-30,-1.1023578656732422,-1.123740077358185,-1.0873929700141483,-1.1291837604176647,-0.16002716844905393
2013-10-31,-1.079864365825302,-1.104787474929893,-1.0810199204742492,-1.1261361128723733,0.17002798634787597
2013-11-01,-1.0760649489002194,-1.0936430770000503,-1.0566830301290873,-1.1010100272185688,-0.07639263602346949
2013-11-05,-1.1016681083349755,-1.1068267056493872,-1.0770018237180001,-1.1046274365231739,-0.1385161262696372
2013-11-06,-1.1198012175431171,-1.1235015302778881,-1.0940681502307772,-1.11493235260672,-0.2952198271066895
2013-11-07,-1.1331854126059087,-1.1143319035614296,-1.1075120374524337,-1.130096197751068,-0.21604280077657864
2013-11-08,-1.1556271749607514,-1.1641128251113693,-1.1365566423204327,-1.1584493961505196,-0.3454613750538895
2013-11-11,-1.1857909551480774,-1.1852236046344464,-1.1626137502881972,-1.1875634624070919,-0.37523367190819834
2013-11-12,-1.2156703793598989,-1.2013140349011873,-1.190290163300427,-1.1989201809044137,-0.31862007883184224
2013-11-13,-1.229767004999048,-1.234029560631231,-1.2098673605357366,-1.2426877759343247,-0.2579687081734506
2013-11-14,-1.1968960795965928,-1.2047681964805725,-1.1779523978159423,-1.223720827864737,-0.3107646681552219
2013-11-18,-1.1323441268217074,-1.1584842698999012,-1.141706056836132,-1.1872452590780904,-0.24784074462075534
2013-11-19,-1.1254544960353088,-1.1509637593460589,-1.1078016266991004,-1.1453372890725924,-0.26477275618801405
2013-11-20,-1.1642871318794525,-1.1548420559516446,-1.1433917278893106,-1.1503623837641275,-0.30437889522226447
2013-11-21,-1.2250773301932214,-1.2068767667010916,-1.2034022697043147,-1.1943772076783037,-0.44451199502377325
2013-11-22,-1.226862862904017,-1.2303932250008758,-1.2096926353747053,-1.2285071113704897,-0.4639640106383297
2013-11-25,-1.1679575118262098,-1.1940760917302466,-1.1782984033510775,-1.224241152561609,-0.5279294161645356
2013-11-26,-1.1954472644779952,-1.1993560804357448,-1.1724687512488594,-1.1930279231882648,-0.3410640861967434
2013-11-27,-1.1964293699513326,-1.2183533875062607,-1.181093995473007,-1.211010937405281,-0.54804247116561
2013-11-28,-1.1794112408481443,-1.199233750826213,-1.1623432929862922,-1.1965864411374767,-0.05530988717775814
2013-11-29,-1.1385511521284992,-1.1653945837293758,-1.144931972504306,-1.1907478370877553,-0.0815824287681526
2013-12-02,-1.1185090648873837,-1.1431258465454817,-1.1121760006489267,-1.1579645338268374,-0.37674360677215823
2013-12-03,-1.1261739152883503,-1.1447111182409369,-1.102397213694886,-1.1419597280146077,-0.2966239703262907
2013-12-04,-1.1458573812734858,-1.1525289640305374,-1.1224722552870354,-1.1498304318427854,-0.10790437604711942
2013-12-05,-1.107406160907738,-1.1088200387370397,-1.0828872805189305,-1.114024294077008,-0.10849650728796435
2013-12-06,-1.0984586243411363,-1.1208073161009133,-1.0834860556492296,-1.1274555588566257,-0.2854405919238139
2013-12-09,-1.0494415214999016,-1.0548570732363327,-1.029248278164146,-1.0420164105988603,-0.038506935594386074
2013-12-10,-1.0639914795905605,-1.0796710301536738,-1.0469186188367372,-1.0702728719366315,0.18283438094049745
2013-12-11,-1.0757349442118116,-1.096478439349609,-1.0598658832164618,-1.0927207913434687,-0.3595029952407099
2013-12-12,-1.1093373768018548,-1.1153309079944973,-1.0835819643885496,-1.1072002818230147,-0.35727397066242433
2013-12-13,-1.1422624248173556,-1.1527938317788162,-1.116895755601811,-1.1433827581604492,-0.21018147499754117
2013-12-16,-1.14887675780454,-1.1650317527550542,-1.1243415479619805,-1.1593222516578157,-0.3722199932616621
2013-12-17,-1.156450937622339,-1.161502589420347,-1.1306861887245605,-1.154548340431884,-0.31575708429152666
2013-12-18,-1.1188440827644075,-1.1396224200832463,-1.132170909189817,-1.1780060761157736,0.1869193230277977
2013-12-19,-1.1431065205731128,-1.1263415683870113,-1.1220838453564184,-1.1181120287714603,0.8324400825154405
2013-12-20,-1.0916469365477672,-1.1164492317400094,-1.1125628871891702,-1.1537009883207625,-0.19534261911014147
2013-12-23,-1.086791009887675,-1.1007839211299901,-1.0661938795847308,-1.1117558189726846,-0.4938012324505303
2013-12-24,-1.094421971257145,-1.1083689777707435,-1.068552593651442,-1.0978245668327409,-0.7123803159228913
2013-12-26,-1.0894430678867724,-1.1077757020727446,-1.0697682754474738,-1.1103717469412968,-0.13123650303528686
2013-12-27,-1.0729538123290179,-1.09728237326477,-1.0555201708618025,-1.09955964416026,-0.8278314638112236
2013-12-30,-1.0836684106072847,-1.0882398458227522,-1.063242413329075,-1.0789014337391605,-0.778883865536347
2013-12-31,-1.0775747323018736,-1.1008787081986282,-1.0565170452210624,-1.0926496837483675,-0.7562672461474017
2014-01-02,-1.1169307365648744,-1.0815287330308767,-1.0928185988241617,-1.0955446885686757,-0.2882258171033786
2014-01-03,-1.1217164114492355,-1.146489245004456,-1.1121275843132132,-1.1466411766194804,-0.4301449987146439
2014-01-06,-1.1311666324354743,-1.1450473253935618,-1.112611310586127,-1.1339652457126497,-0.6078833573208462
2014-01-07,-1.1452298300668569,-1.1465854915983762,-1.1249728912654302,-1.1421285626375137,-0.43332152044715017
2014-01-08,-1.1392737459667108,-1.1607536205996294,-1.117404387670385,-1.154621170953058,-0.3692145318813486
2014-01-09,-1.1422864443209555,-1.1627107705603192,-1.123273169650767,-1.1528538761236014,-0.3454613750538895
2014-01-10,-1.1407917175080786,-1.1381358174495655,-1.1274756239005463,-1.1542336289198543,-0.27574735615365015
2014-01-13,-1.0923582252906845,-1.1146886359675132,-1.1032893029726096,-1.1490571098731508,-0.4623298334993732
2014-01-14,-1.1070486917323488,-1.1184250369859505,-1.0818577149381419,-1.1150756326445381,-0.6860626660745436
2014-01-15,-1.0696103686191443,-1.0971403646292124,-1.0669800656164483,-1.1123526193701088,-0.37674360677215823
2014-01-16,-1.0705517906909288,-1.0870848409262273,-1.0505646161884956,-1.0765649674817164,-0.321490529095525
2014-01-17,-1.097627100819887,-1.096242056470906,-1.0760218859117605,-1.0931715647926716,-0.22324923064303628
2014-01-20,-1.0775982351398807,-1.105545945273177,-1.0774558453676948,-1.1143588344514246,-0.5730338767695621
2014-01-21,-1.0729538123290179,-1.0947297866810062,-1.051488788065985,-1.0865841998446242,-0.408939633980668
2014-01-22,-1.0611273472992158,-1.0854591988510156,-1.0564456467310028,-1.0918435298333544,-0.44210445359704165
