Date,Close,High,Low,Open,Volume
2013-04-01,1.7297986137486303,1.7303780377278786,1.7287968805756877,1.7295512901154724,2.298135971204582
2013-04-02,1.7313249322784992,1.731550966186416,1.7291929011465426,1.7297039378450858,2.3149921711779364
2013-04-03,1.728691142519805,1.731215304204408,1.727885708076578,1.731049873187512,2.370877048620496
2013-04-04,1.7252005504547026,1.7276856150168822,1.7248738081560402,1.7275509137531093,2.362012539238553
2013-04-05,1.7244277241875463,1.7252920064570192,1.7237585356841105,1.7249618358323238,2.3662758392177525
2013-04-08,1.7240564328458499,1.7250013462210498,1.723843422333837,1.7243286585545405,2.296493251497104
2013-04-09,1.722322416561159,1.7262132672916093,1.722027387411795,1.724985178243824,2.3672914380631416
2013-04-10,1.7246239164185682,1.7250031347889967,1.721669867223453,1.7238145310474817,2.3528924181571313
2013-04-11,1.725889974752381,1.7264843677854165,1.7240528211027693,1.7261632917496443,2.3793652790325104
2013-04-12,1.7235361637316153,1.7241123448786544,1.7223151301075643,1.7232519956407293,2.3508603569091
2013-04-15,1.7249726041953668,1.7258488585369045,1.7225115759356264,1.722809526556024,2.3739800727835916
2013-04-16,1.729256202030618,1.729617973243601,1.7245213446493612,1.7247587945565455,2.373699960692986
2013-04-17,1.7292474128697117,1.7307691880891127,1.728553602864861,1.729947566053901,2.389719283027092
2013-04-18,1.7325390333916286,1.732927720135293,1.7290064360195694,1.7290363570507026,2.3835447368181377
2013-04-22,1.7343053389864025,1.734663245465032,1.7327705987844426,1.7327723360725011,2.362754104789658
2013-04-23,1.7343910192475585,1.7346444145671907,1.73283104079068,1.7346033547234105,2.3584142412799447
2013-04-25,1.7370932998943047,1.73737369393181,1.7349521700752069,1.735047829734813,2.4408141285719003
2013-04-26,1.735571386864434,1.736780359748142,1.735198040632647,1.73653305122294,2.371728113734524
2013-04-29,1.7366804640693314,1.7371727289665124,1.7354810858684577,1.735780762184211,2.3372076165357747
2013-04-30,1.7375626502342163,1.7386423117798335,1.7354470044467274,1.7376435721857697,2.3878999072577254
2013-05-02,1.739881285057237,1.7405502408899498,1.7369123750050932,1.7369275904919548,2.399563541341943
2013-05-03,1.7380275172795192,1.7399129428819557,1.7375609540627428,1.739686165529431,2.377998219711339
2013-05-06,1.738935607521751,1.739118078263607,1.737503621594192,1.7380577943397304,2.3220104351401907
2013-05-07,1.741349366859862,1.7415792384476216,1.7393338137976855,1.7393505272615166,2.3646694048783
2013-05-08,1.7421997047942157,1.7426687308083224,1.7407328983973032,1.7420299294120334,2.342846464335053
2013-05-09,1.7415676655929673,1.7427065469488003,1.7412467647597965,1.742497714523373,2.3216471289549108
2013-05-10,1.7430366047693813,1.743382498679193,1.7414172059719573,1.7414387048274387,2.3241765212950645
2013-05-13,1.7392502255216185,1.7433710456991116,1.7389975668473152,1.7431497913353664,2.317792030249245
2013-05-14,1.7397495542431622,1.7407743882124316,1.7389021097691135,1.7395593277981765,2.3378793216172014
2013-05-15,1.7447357531668608,1.7450722364632423,1.7405303012758133,1.7405303012758133,2.3888116639653942
2013-05-16,1.7454875786969624,1.7460508103111079,1.7441329013865854,1.7441329013865854,2.394828117636577
2013-05-17,1.7460508103111079,1.7464593075973611,1.7447162265242788,1.745586430842349,2.3800453204901446
2013-05-20,1.7450657334483806,1.747408671346689,1.7447129692502796,1.746396387669539,2.342846464335053
2013-05-21,1.7436705748387613,1.7458228005415934,1.7432858475755897,1.7449178835015617,2.3559788991648936
2013-05-22,1.7430284008191785,1.7447634113236843,1.7423693522567807,1.7440937282831783,2.360820285335253
2013-05-23,1.7388015828350565,1.7425996930969916,1.7384208111908226,1.7415759296802715,2.4401114929684127
2013-05-24,1.7393538567300553,1.740412294001496,1.7377851027514617,1.7402593051573492,2.3985758850138263
2013-05-27,1.7426555833697066,1.7432055281149843,1.7390862780174559,1.7395493005685392,2.330711318941995
2013-05-28,1.7435773227785711,1.7441133157939643,1.7417411397569287,1.742760770777119,2.369450509049011
2013-05-29,1.7433497375720568,1.744028433351484,1.7422161804807617,1.7438781868252886,2.339382460216649
2013-05-30,1.7439957778899686,1.7443123174808226,1.7422936012490007,1.7422936012490007,2.4352257538314204
2013-05-31,1.7394340736365987,1.7434136231582187,1.7390862780174559,1.743166188944079,2.4148508141818654
2013-06-03,1.7378693054819594,1.7402692806078326,1.73709500003651,1.7398146000526618,2.32542932181205
2013-06-04,1.7371997702303426,1.739288677202363,1.7368886821379814,1.7379299193669238,2.3296660203952864
2013-06-05,1.737348374164629,1.7377312075565599,1.7359882255786077,1.7368226775820106,2.3220104351401907
2013-06-06,1.7372656339827857,1.738449340121174,1.7355049460637155,1.7363719625942942,2.3291413152408094
2013-06-07,1.7358964188919914,1.7389908796309463,1.7355662640226805,1.7365432142661281,2.3361958099932956
2013-06-10,1.7357943693957727,1.737611536606124,1.7350922162868372,1.7368091401552974,2.3027849930606625
2013-06-11,1.7327360522922508,1.735455525346649,1.732443906072173,1.7347966484360855,2.4211399342766775
2013-06-12,1.7317455018433199,1.732877658375339,1.730994114828597,1.732146121282487,2.37045015411477
2013-06-13,1.729612712750899,1.7306889296798174,1.7290504309331785,1.729972095579681,2.3727164673166796
2013-06-14,1.7334120815687297,1.7337904851692796,1.731021987443645,1.7313545084788684,2.3462514918574433
2013-06-17,1.7348410907622913,1.7350068359574515,1.732094137223972,1.7338248500215707,2.3164903055237676
2013-06-18,1.7335910592200645,1.7352969804880551,1.7332708535018697,1.7345622697318241,2.33483872251327
2013-06-19,1.73388841279078,1.7340995564768915,1.7323591113896146,1.7333208169505867,2.331405161788797
2013-06-20,1.728090901962877,1.7315648642311967,1.7277281197608756,1.73153531912439,2.439608094766582
2013-06-21,1.7285059662994113,1.7291577310544934,1.7267052609831102,1.7275243193046437,2.422791471324474
2013-06-24,1.7257558575736511,1.727527868898421,1.7248953713271824,1.7274587010771854,2.434606558290395
2013-06-25,1.7264291150499327,1.7284565604510118,1.725039043043503,1.726352442698653,2.437785297339041
2013-06-26,1.7257004031823049,1.727359358212414,1.7253655157276258,1.7271001137496325,2.3967107797969613
2013-06-27,1.7290240351463613,1.7296214858734116,1.727206696096644,1.7278095922047614,2.47684376618273
2013-06-28,1.7345725501288187,1.734940223999389,1.731373634697744,1.731373634697744,2.455119741635757
2013-07-01,1.7365025424392522,1.7366889325811483,1.733886701943581,1.7342950615835637,2.3766217517867507
2013-07-02,1.735097334613335,1.7365008372532476,1.7349179983954703,1.7360493955705072,2.377860998436659
2013-07-03,1.732116661923848,1.7336392129905531,1.731752435754039,1.7335342910735854,2.3972098443104417
2013-07-04,1.7343927425168595,1.7347778467936494,1.73264101865831,1.7329415228409575,2.3861955377167727
2013-07-05,1.7354504161787503,1.7365567862546083,1.7351280751605103,1.7362005641611107,2.3449611648011457
2013-07-08,1.733520512413968,1.7342864910978877,1.7322777470266495,1.7342624850873165,2.3513311299785653
2013-07-09,1.7351468439089577,1.7353498538407388,1.7343122014531955,1.7343122014531955,2.3223730825650266
2013-07-10,1.7336976806365916,1.735840301434913,1.7332208943973182,1.7355185720530244,2.33483872251327
2013-07-11,1.737727834511101,1.7381906437928547,1.7361326403392785,1.7363549983464364,2.339382460216649
2013-07-12,1.7402027248667857,1.7405352823095541,1.7382679481530605,1.7399196156142993,2.351487808404126
2013-07-15,1.7409269837037855,1.7411722531230405,1.739266945971865,1.7396094075070108,2.332785667701351
2013-07-16,1.7384056924872657,1.7387680626253852,1.7369123750050932,1.7375828714423946,2.385271748545514
2013-07-17,1.7390109569581023,1.7395626537925837,1.7374462562086685,1.7389758039611327,2.4325286175205676
2013-07-18,1.7411672717546516,1.7415990737636755,1.7390528054930412,1.7393923048115558,2.4107008093771136
2013-07-19,1.7408739286661608,1.7421189639634171,1.7405768131359594,1.741800591665437,2.4006688557917113
2013-07-22,1.7409601440517926,1.7420299294120334,1.7400445661587747,1.7402276858652581,2.3308850054487857
2013-07-23,1.7424796070477808,1.7429906615185489,1.7419359090572393,1.7420348732374151,2.3495995174299424
2013-07-24,1.7395860320159908,1.7414717804466482,1.7386523845845117,1.740973419603024,2.3861955377167727
2013-07-25,1.7367956018122126,1.7395910366222258,1.736419451522222,1.7389138378920888,2.4752474544106997
2013-07-26,1.7360731880661266,1.7380443402597199,1.7355049460637155,1.7378238535673896,2.413936004124924
2013-07-29,1.7342110482848547,1.7360663857586838,1.7340103149068224,1.7355202856343166,2.412671268665716
2013-07-30,1.7315665950555925,1.735225333529713,1.731307534469168,1.7343618887302825,2.4218021865374086
2013-07-31,1.731112572136202,1.7314640602969114,1.7287915984415472,1.7309854017124544,2.4738932384877224
2013-08-01,1.7306191076392254,1.733415528190706,1.728830359523598,1.7323244937408662,2.457346109709526
2013-08-02,1.7288673415686624,1.7318027799253652,1.7278467634650525,1.7313927590877336,2.4625364761176867
2013-08-05,1.7291313494261678,1.7303797788537059,1.7282888307508188,1.7290257880995723,2.4383947442301346
2013-08-06,1.7240311668948125,1.7284089007633623,1.72329182754034,1.7284089007633623,2.456791836837449
2013-08-07,1.7231940200388163,1.7247228359460731,1.722021923428146,1.724285407492781,2.4818026979053727
2013-08-08,1.7248738081560402,1.7253027745668703,1.7228657882138716,1.7228657882138716,2.4460554668453987
2013-08-12,1.7265467394239509,1.7276732096097298,1.7245663372024926,1.7263435249959842,2.4368676306768338
2013-08-13,1.729619720998828,1.729810888025307,1.725349377164222,1.7261133037167842,2.4629854100884514
2013-08-14,1.7311230143814471,1.731549218256493,1.7293001420423804,1.730183909588844,2.4636122294956446
2013-08-16,1.7227859288185252,1.7302259038266645,1.722356979169878,1.7298354343190228,2.4843174339359786
2013-08-19,1.7193763980635213,1.722487943015047,1.7173680994303748,1.7224115563807136,2.4600036516745405
2013-08-20,1.7188845502371022,1.7194890143846302,1.7153319027973124,1.7170993056707748,2.494531750937444
2013-08-21,1.7151886158150131,1.722649713159048,1.7138983035398738,1.7222987612767415,2.4898037648281126
2013-08-22,1.7191435720865358,1.7195314769542869,1.7133508899170622,1.71444230043965,2.511697706509705
2013-08-23,1.721470754224839,1.7217282684423783,1.7180069222546164,1.7198928367698063,2.4870396537043864
2013-08-26,1.7216442979527604,1.7235416041666243,1.7208374208121318,1.7224788513206013,2.4793386010277647
2013-08-27,1.7146182807967862,1.719843091780087,1.7141183536281865,1.719809927577214,2.526268076186904
2013-08-28,1.7145255796608678,1.715759238951092,1.7081370205015725,1.7125652065466923,2.5449732877890683
2013-08-29,1.7191657439146149,1.719898359229827,1.7152055954274261,1.715714094218228,2.539237045539725
2013-08-30,1.7214725746464898,1.7222568822522204,1.7173513206478188,1.7191065894973203,2.5452112414161863
2013-09-02,1.7243376665491372,1.7248468553095304,1.7217301043458506,1.7217811998678874,2.4549330873991573
2013-09-03,1.7166504934482196,1.7254228653553314,1.7159866442474847,1.725198763651349,2.4860830954839734
2013-09-04,1.7206044441890969,1.7210499710473042,1.7158043551357876,1.7172934676891363,2.4753317892211415
2013-09-05,1.7258524379913425,1.727021910303571,1.7244079220210222,1.7244457308500238,2.5048325348306673
2013-09-06,1.7289553829158135,1.7292438936637957,1.7248917747026582,1.7267266276064395,2.4882289535419315
2013-09-10,1.7364313261327968,1.7367058685291217,1.730980177064283,1.7309906262241446,2.5050506770082652
2013-09-11,1.7369867893635123,1.7373652543655727,1.7342470654812798,1.7361088549156183,2.4974970209936718
2013-09-12,1.7348633249139713,1.7376233406515647,1.7336667194287068,1.737594677179731,2.5034454148334198
2013-09-13,1.7348599031521585,1.7360086065906917,1.7339107363280424,1.7340858334630191,2.4317962075992647
2013-09-16,1.7345160432058433,1.7384728488362704,1.7330588326588587,1.7375660095993357,2.459821502299473
2013-09-17,1.7348462322122609,1.7351058704234772,1.7332915301263374,1.7339553926961768,2.393943440048747
2013-09-18,1.7365228876632886,1.7371135851145874,1.7345040710507982,1.7356156573867751,2.388421419939142
2013-09-19,1.7437179909806664,1.744597420879067,1.7412368217779453,1.741369224985768,2.5135868232312415
2013-09-20,1.7403058800755364,1.7442210048619555,1.7376520000160136,1.7433579283519594,2.534338335291617
2013-09-23,1.736193766184619,1.7395493005685392,1.7355696737209183,1.7380880668171335,2.429158342929049
2013-09-24,1.7362854365115532,1.7378389998716923,1.7349948764660965,1.7350102552063635,2.4284134631108523
2013-09-25,1.7356531183593227,1.7368988271262233,1.73350503549484,1.736594054832076,2.4414144291726516
2013-09-26,1.7359389241521772,1.737138934621358,1.7353208626560648,1.7356173535078874,2.460821277160308
2013-09-27,1.7342642094644636,1.7368531540999452,1.7337870450029802,1.7367295665253915,2.4004237577218213
2013-09-30,1.7308790609031541,1.733474061255371,1.7302923624442543,1.733158836192806,2.391137271564418
2013-10-01,1.7324335156714483,1.7326548580404717,1.7296776281723205,1.7316030915995722,2.395583310478484
2013-10-03,1.7368700761479794,1.7371372513552672,1.733215727823051,1.7337801812748752,2.4410144290393183
2013-10-04,1.7367888240312657,1.73824443175102,1.7360324039388755,1.736246386442478,2.4325286175205676
2013-10-07,1.7367498886694233,1.7369478925256077,1.734012041459514,1.7361699880298005,2.3920344214186695
2013-10-08,1.7375019249220292,1.739292024026527,1.7369817191641659,1.7390678753599424,2.3947019744598945
2013-10-09,1.7401511354316064,1.7404189500947158,1.735763747713676,1.7363125814304112,2.433050130201984
2013-10-10,1.7406000731200781,1.7410314331352816,1.7392284737814574,1.739937940070618,2.396085192799569
2013-10-11,1.74308418745313,1.7434578384597312,1.741443663288817,1.743367766442978,2.4210293453880425
2013-10-14,1.7436247770072333,1.7439974203574158,1.7426473637748818,1.7429791700496988,2.3729979592702555
2013-10-15,1.7428494646055648,1.7450462389978396,1.7417791155535598,1.7447617751348081,2.458725108507607
2013-10-17,1.7414254762785295,1.7435609588446725,1.7409850107052052,1.7431596236566589,2.469687977363419
2013-10-18,1.746117073573095,1.7465076892304048,1.7422524254315732,1.7422524254315732,2.4860830954839734
2013-10-21,1.74662053421308,1.74707127851996,1.745273519136002,1.746525419932079,2.4381918015440256
2013-10-22,1.7465512101004397,1.7471082556949034,1.7458729477168629,1.7462123664334266,2.3989468279331456
2013-10-23,1.7457613080636847,1.74703911616533,1.7437523363076846,1.746768735416043,2.429158342929049
2013-10-24,1.7453075983961892,1.748145739431255,1.7446120787159565,1.74525729340309,2.38220604373442
2013-10-25,1.7446755465164951,1.7456447349693294,1.744057831461895,1.7449715111763977,2.3762069573069247
2013-10-28,1.743244875555895,1.7454503006363584,1.7430152770037872,1.7450072602612356,2.3786829174016435
2013-10-29,1.7471339708203306,1.7473637059642,1.7425256838967138,1.7434561915550546,2.4384961384021415
2013-10-30,1.748121747397331,1.7486808129868416,1.747188624103509,1.747451996621231,2.4174578219080414
2013-10-31,1.7496339934278025,1.7499480717136267,1.74761563569366,1.747655722120757,2.4773452290446865
2013-11-01,1.7498894295849992,1.750693237744772,1.7492462732998104,1.7493353206553257,2.43263302890378
2013-11-05,1.7481681200295953,1.7498117193084632,1.7478848590653795,1.7490935084028856,2.421360928774301
2013-11-06,1.7469490246195658,1.7486967633488248,1.7467413689392424,1.7484046576924623,2.3929275648487427
2013-11-07,1.7460492004040553,1.749309887035757,1.7458405920624285,1.7473910031012219,2.407293972228799
2013-11-08,1.7445404327037277,1.7459813041933607,1.7438945248253317,1.7454956823919716,2.3838114035243105
2013-11-11,1.7425125109858683,1.744569739756177,1.7421486279766736,1.7435495000978556,2.378409319547758
2013-11-12,1.7405037066218272,1.7434938591086298,1.7402942333017162,1.7427903397571471,2.388681667210736
2013-11-13,1.7395559854441556,1.7413063476236172,1.7389825080327044,1.739864615890457,2.399686656150386
2013-11-14,1.7417659095019424,1.7432628978766953,1.7411208970245473,1.7411324957592855,2.390107005280992
2013-11-18,1.7461057603478722,1.746357655448441,1.7435495000978556,1.7435707709735682,2.401524341361267
2013-11-19,1.7465689526869292,1.7468605115952576,1.7458211887981143,1.7463721848498808,2.39845208432897
2013-11-20,1.7439582207063553,1.7466011907322212,1.7434365555691205,1.746036273327638,2.391265682483757
2013-11-21,1.739871273956715,1.7431219091115322,1.7394156866388197,1.7430940230000642,2.3658389988547843
2013-11-22,1.7397512319546953,1.7415494898558528,1.738994215091999,1.7408125480016818,2.362309495492069
2013-11-25,1.7437114597513093,1.7439778214922683,1.7410977137160177,1.7410977137160177,2.350703185977632
2013-11-26,1.741863313859948,1.7436247770072333,1.7414883162052357,1.743184218356532,2.3846092769229172
2013-11-27,1.741797286558123,1.7423545291211386,1.7409104014677876,1.7419821113215488,2.347053739222734
2013-11-28,1.742941421457375,1.74363295653117,1.742166749348841,1.7429463428030105,2.4364584233729545
2013-11-29,1.7456884598190667,1.7458955998791144,1.7433333550058496,1.743336634826247,2.431691358317702
2013-12-02,1.7470358965042259,1.7473845907254928,1.7455280938889133,1.7455280938889133,2.3781353469021753
2013-12-03,1.7465205858735382,1.747278592121977,1.7461832991153674,1.7465979640134788,2.3926727877442246
2013-12-04,1.745197259423534,1.7467558547649824,1.744838216925288,1.7460718326137066,2.426915328765021
2013-12-05,1.7477823487052366,1.749678435831417,1.7474905175101167,1.748465358503437,2.426807888526069
2013-12-06,1.7483838947850736,1.7488769109797646,1.7474503979537048,1.7475675213730508,2.3947019744598945
2013-12-09,1.7516793321202138,1.7532866494903443,1.7510844760296977,1.7532788554099472,2.4395072629015777
2013-12-10,1.7507011332398763,1.7516274734711907,1.7499005153179732,1.751390001264143,2.4796689066354594
2013-12-11,1.7499116159180934,1.7505036522936621,1.7490330135174177,1.7498894295849992,2.381263598368825
2013-12-12,1.7476525123707576,1.7492430889751376,1.7474439718082575,1.7489215219162189,2.3816680474449785
2013-12-13,1.7454389496303606,1.746738144481304,1.7452118575165239,1.7465028389955775,2.4083574902444638
2013-12-16,1.7449942656606936,1.7459198604375414,1.7447129692502796,1.7454373347905527,2.3789561414878517
2013-12-17,1.7444850508457037,1.7461558366340073,1.7442878611251968,1.7457564555007865,2.389201148022273
2013-12-18,1.7470133731326702,1.7476188460355335,1.744188380830429,1.744188380830429,2.480410105754323
2013-12-19,1.745382200771152,1.748506865254787,1.7448642414432312,1.7481921065016288,2.5975376948155455
2013-12-20,1.7488418469888645,1.7491683126729787,1.7455021714422536,1.7458130982816682,2.411049951159118
2013-12-23,1.7491683126729787,1.7502157678524701,1.74860902061186,1.7486169988151605,2.3568956310984253
2013-12-24,1.7486552804139852,1.7497085958555094,1.7484509803772703,1.7495482585028552,2.317235185341964
2013-12-26,1.7489900138662646,1.7497482650148517,1.748369526402436,1.7487095196076023,2.422681792133351
2013-12-27,1.7500985924081196,1.7504498975508183,1.7493241880220696,1.749432274128018,2.2962869595757716
2013-12-30,1.749378246138133,1.7510545227919405,1.7488067768494688,1.7508132094805502,2.305168338047355
2013-12-31,1.749787926307543,1.7502094299503073,1.7492573947384675,1.7498941829005046,2.309272048211293
2014-01-02,1.7471420080811986,1.7515032588578248,1.7468250922697726,1.749700661079368,2.3941966046395127
2014-01-03,1.7468202654490637,1.7471596983359163,1.7455313379146145,1.7462850241339947,2.368445842422566
2014-01-06,1.746184923716113,1.7472561117555057,1.74549892694343,1.7471323696086842,2.3361958099932956
2014-01-07,1.7452394499153454,1.7471532628431374,1.7446706675380068,1.7465866779584553,2.367869473147588
2014-01-08,1.7456398795771806,1.746205916156212,1.7451777777895356,1.7457515870131788,2.379501472432394
2014-01-09,1.7454373347905527,1.7460750520505202,1.7447845534924384,1.7458697250250683,2.3838114035243105
2014-01-10,1.7455378258081664,1.7477182471688566,1.7445029776690433,1.7457774929596928,2.3964607797644093
2014-01-13,1.7487940267925737,1.7492860342558316,1.746123526716196,1.746123526716196,2.3626060114841136
2014-01-14,1.7478063814856022,1.749036201188563,1.7475595011941545,1.7483950798797911,2.3220104351401907
2014-01-15,1.7503233733231636,1.750459392905526,1.7485563440171692,1.7485771046156917,2.3781353469021753
2014-01-16,1.750260081180959,1.7511317517656466,1.7496562236147448,1.7509693947835911,2.3881608335830586
2014-01-17,1.748439798408465,1.7505194579471088,1.747950517554031,1.7498592968203839,2.40598638956226
2014-01-20,1.7497863462033476,1.7498973568756424,1.7478544383844505,1.7484429955484442,2.3425191320197594
2014-01-21,1.7500985924081196,1.7506205753053057,1.7495943015944453,1.750299641116979,2.372293485135754
2014-01-22,1.7508936898770209,1.7512404497196208,1.7492621786307916,1.7499480717136267,2.3662758392177525
2014-01-23,1.7511049604760993,1.7514183216759198,1.7501809378263484,1.7504831061640909,2.339216001613615
2014-01-24,1.7486026315867713,1.7506569175369298,1.748511651542556,1.7497133534707061,2.396960467719529
2014-01-27,1.7443807825541762,1.746091211577888,1.7441981622265819,1.7460184834205101,2.431376480267881
2014-01-28,1.7440676192447517,1.7452832634503452,1.742747629387759,1.7442503587558091,2.424646873444234
2014-01-29,1.74387164486905,1.7455054158884444,1.7435298572877178,1.7451988762029143,2.379228992826215
2014-01-30,1.7423446571393566,1.742645726237122,1.740809226525882,1.7421239055884596,2.449154802476345
2014-01-31,1.7428642511054333,1.7431383090063193,1.7421354463023349,1.7426424350667578,2.379228992826215
2014-02-03,1.7399629341353737,1.7423825185242778,1.7397178705431824,1.7418534014833402,2.3624578084391694
2014-02-04,1.7399329441375433,1.7404953981099014,1.7376671593401474,1.7381486144485014,2.4237758867655597
2014-02-05,1.7406482227471003,1.7408357643872916,1.738633925578213,1.7400445661587747,2.404670201742976
2014-02-06,1.7411092976171165,1.7415081605402492,1.738746274750136,1.7408457273271822,2.4261620322059256
2014-02-07,1.7419986049421188,1.7425503566732434,1.7409303032245391,1.742474674203752,2.422242472901243
2014-02-10,1.7416767337387726,1.7426522923615473,1.741443663288817,1.7423150061081412,2.359771200876641
2014-02-11,1.7419821113215488,1.74261284421007,1.7416701193745183,1.7423034918330096,2.3843436726342135
2014-02-12,1.7426835306758368,1.7434250896923544,1.7424664471704103,1.7427279076606703,2.3677251209219063
2014-02-13,1.7399396162026166,1.7430251159400816,1.7396060659898127,1.7428001897651102,2.3885515859053377
2014-02-14,1.7415081605402492,1.7417741654019492,1.7393889596650958,1.7406930535909084,2.3701650507165257
2014-02-18,1.744095369946424,1.744571377516832,1.7421173059967163,1.7422655993985168,2.3497575577384424
2014-02-19,1.744930883065668,1.7451777777895356,1.744051295379251,1.7442568724107756,2.2927470441558913
2014-02-20,1.7429282919330498,1.7441606430322378,1.7427640600007601,1.7440969956579118,2.3582628981020832
2014-02-21,1.7450186357935396,1.745155044175469,1.7434709332677045,1.7434807498141993,2.3263193989375455
2014-02-24,1.7460120268871666,1.7461978411883354,1.744216098853433,1.7445469528209536,2.376759825661755
2014-02-25,1.7464625208030065,1.7470037284587905,1.745704650611116,1.7466447069994306,2.3786829174016435
2014-02-26,1.747708620774314,1.7479377127915932,1.7465286478214208,1.7465399371514836,2.4220224508768524
2014-02-28,1.7489279007625953,1.749111026891839,1.7473653210047748,1.7473765632074105,2.4208079839930043
2014-03-03,1.7471516617859373,1.7489533830019526,1.7468556856292967,1.7485260253078527,2.3763453177413605
